step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
143,561.0446650124,22.2047894498,367.2604744178,8.2457255899,806,0.9194000000,98.5038538364,36.4842114835,196.5289000000,36.2983505739,5.0000000000,1985.0000000000,12.9361984700,0.6546011348
144,558.2000000000,22.1349579044,364.8498432249,8.2609708008,790,0.9210000000,98.7471072111,36.4875829082,196.7725000000,36.3496718989,2.0000000000,1802.0000000000,12.9807748838,0.6536184938
145,563.8320413437,22.2387440806,368.1952636192,8.3228782920,774,0.9226000000,99.7377727689,36.7711613276,196.9451000000,36.4003924339,1.0000000000,1861.0000000000,13.2345054521,0.6530229512
146,571.9867549669,22.4001055598,372.7525462713,8.3798583447,755,0.9245000000,100.7817739665,37.1619868507,197.2286000000,36.4504834213,2.0000000000,1924.0000000000,13.5658541326,0.6516803808
147,579.4338335607,22.5702117045,375.8662973091,8.3677581928,733,0.9267000000,101.6811074145,37.3576561476,197.5677000000,36.5001306967,1.0000000000,1865.0000000000,13.8829384553,0.6486785471
148,583.1076923077,22.6346758553,377.6916763557,8.4130340089,715,0.9285000000,102.3495876044,37.5061954783,197.8352000000,36.5488952206,2.0000000000,1924.0000000000,14.1248678384,0.6477219926
149,592.0530846485,22.8732441870,375.6848992487,8.2986616398,697,0.9303000000,103.5624899729,37.5132521083,198.0301000000,36.5970075462,1.0000000000,1865.0000000000,14.2300802666,0.6345459706
150,596.4464023495,22.9805739574,375.9068375338,8.2667782683,681,0.9319000000,104.3874488077,37.7759558965,198.1956000000,36.6439872945,4.0000000000,1808.0000000000,14.4047813130,0.6302441193
151,597.1136023916,23.0043286360,376.2284857531,8.2410233830,669,0.9331000000,104.7315188047,37.6428199447,198.2767000000,36.6894105655,5.0000000000,1865.0000000000,14.5458336225,0.6300785717
152,597.4365325077,23.0146237826,376.5062194418,8.2318664136,646,0.9354000000,105.2845216977,37.8160710434,198.4097000000,36.7332720556,2.0000000000,1808.0000000000,14.8134390744,0.6302028734
153,603.8056872038,23.1814029667,374.5763296012,8.1503523666,633,0.9367000000,106.2134071638,38.0267911770,198.4962000000,36.7758537608,1.0000000000,1753.0000000000,14.8880724919,0.6203590618
154,604.9707792208,23.2017866785,375.3067305595,8.1638149260,616,0.9384000000,106.7971373164,38.2613523346,198.5468000000,36.8168603543,4.0000000000,1802.0000000000,15.1215391019,0.6203716666
155,605.0661157025,23.1878620689,378.7709339721,8.2090905938,605,0.9395000000,107.2224819470,38.0245419233,198.5221000000,36.8565828846,5.0000000000,1861.0000000000,15.3992282957,0.6259992489
156,604.6950596252,23.2018297113,376.5867427483,8.1467881813,587,0.9413000000,107.6702026261,37.9476439829,198.5178000000,36.8949232610,8.0000000000,1924.0000000000,15.5433983211,0.6227713238
157,604.9717813051,23.2340762268,376.3606650192,8.0715229786,567,0.9433000000,108.3151198043,38.0410435723,198.4965000000,36.9312029601,13.0000000000,1985.0000000000,15.8056622684,0.6221127607
158,606.3985507246,23.2660748976,377.5349497183,8.0677326171,552,0.9448000000,109.1670808518,38.3044080726,198.5885000000,36.9662127963,10.0000000000,1924.0000000000,16.0689545769,0.6225855079
159,609.0000000000,23.3108461900,378.7816116098,8.0996573944,538,0.9462000000,110.0436651952,38.5148246223,198.6517000000,37.0001871964,17.0000000000,1861.0000000000,16.3304348618,0.6219730897
160,610.1108986616,23.3509546366,376.3148613738,8.0525658161,523,0.9477000000,110.7617367759,38.3986529997,198.7974000000,37.0332891548,10.0000000000,1800.0000000000,16.4550999778,0.6167974744
161,616.3046875000,23.4675069723,378.2921130430,8.0981975774,512,0.9488000000,111.6573728757,38.7197570045,198.9530000000,37.0653569080,9.0000000000,1741.0000000000,16.7183074001,0.6138069703
162,619.4314516129,23.5069241971,381.6590789686,8.1765497860,496,0.9504000000,112.2891444249,38.8681930293,199.0528000000,37.0965295338,16.0000000000,1690.0000000000,17.1369985374,0.6161441722
163,619.9854469854,23.5025702470,383.7799549772,8.2228120963,481,0.9519000000,112.9086528413,39.0098858363,199.1203000000,37.1270563911,25.0000000000,1741.0000000000,17.4988597099,0.6190144573
164,625.7569296375,23.6192196214,385.2604366267,8.2395020551,469,0.9531000000,113.5884898217,38.5653530844,199.2826000000,37.1570427550,34.0000000000,1802.0000000000,17.7896740628,0.6156710671
165,629.8918322296,23.7108360703,385.8313798046,8.2272768933,453,0.9547000000,114.7554944104,38.5106178749,199.2801000000,37.1860776270,25.0000000000,1861.0000000000,18.1279395815,0.6125359309
166,630.3468468468,23.7087715493,387.3096585281,8.2608110056,444,0.9556000000,114.7711661965,38.4092352488,199.4239000000,37.2144170432,16.0000000000,1924.0000000000,18.3809029612,0.6144389561
167,627.1893764434,23.6409951178,389.5740211400,8.2639413285,433,0.9567000000,115.1436017633,38.6666734481,199.4710000000,37.2414835384,17.0000000000,1985.0000000000,18.7217326844,0.6211425700
168,618.1927710843,23.4703123313,385.8436432756,8.2059253076,415,0.9585000000,115.5166748152,38.8698489728,199.5153000000,37.2672534699,20.0000000000,1922.0000000000,18.9403195261,0.6241477761
169,621.7192118227,23.5221260560,390.6502284153,8.2721700676,406,0.9594000000,116.1490113693,39.1750226344,199.5941000000,37.2922300777,25.0000000000,1985.0000000000,19.3876453069,0.6283386792
170,623.3115577889,23.5377355251,393.6027873225,8.3238551249,398,0.9602000000,116.2808058967,39.2675686021,199.5773000000,37.3164564292,26.0000000000,1924.0000000000,19.7295249880,0.6314703817
171,623.1989528796,23.5163638480,396.1977693774,8.3773256023,382,0.9618000000,117.5342959899,39.7235914532,199.6667000000,37.3397093116,25.0000000000,1985.0000000000,20.2712413614,0.6357484517
172,626.6182795699,23.5526911493,401.4703546806,8.4787392456,372,0.9628000000,118.1991023918,40.1195061662,199.7397000000,37.3624382705,18.0000000000,2048.0000000000,20.8152682335,0.6406936532
173,627.0821917808,23.5698301923,400.0584667347,8.4584452759,365,0.9635000000,119.3570607036,40.3562956417,199.6686000000,37.3845186824,25.0000000000,1985.0000000000,20.9400171924,0.6379681515
174,627.0708215297,23.5624869094,397.9795118698,8.4782092552,353,0.9647000000,120.0851034977,40.6671771852,199.6025000000,37.4056905297,18.0000000000,1924.0000000000,21.1823120843,0.6346643763
175,627.1574344023,23.5707986084,396.2338867369,8.4601942865,343,0.9657000000,120.6196619070,40.8947998575,199.6088000000,37.4261536450,13.0000000000,1985.0000000000,21.3946188841,0.6317933345
176,626.5225225225,23.5143015928,399.5981505527,8.5790525773,333,0.9667000000,121.0314161715,41.1224986841,199.5635000000,37.4459165971,8.0000000000,1922.0000000000,21.8978437600,0.6378033290
177,630.6564417178,23.5856732816,403.7056022104,8.6239467514,326,0.9674000000,121.8557203690,41.2079755200,199.6695000000,37.4652870191,5.0000000000,1985.0000000000,22.3591853496,0.6401355405
178,626.4353312303,23.4800966538,403.1370046971,8.6672021067,317,0.9683000000,122.1230245514,40.6135273495,199.7046000000,37.4839905680,10.0000000000,2048.0000000000,22.6424299894,0.6435412956
179,621.1038961039,23.3775529498,398.2878807582,8.6367768399,308,0.9692000000,122.2439257656,40.6509912996,199.7840000000,37.5016915780,9.0000000000,1865.0000000000,22.6945582440,0.6412580621
180,624.7759197324,23.3943151336,405.4078089949,8.8023825843,299,0.9701000000,122.9550610742,40.9953113386,199.8309000000,37.5192723733,10.0000000000,1924.0000000000,23.4453389477,0.6488851382
181,631.8668941980,23.5221613460,408.9946710972,8.8642438940,293,0.9707000000,123.9560889828,41.1224084640,199.9630000000,37.5367285051,9.0000000000,1861.0000000000,23.8937238097,0.6472797908
182,631.5261324042,23.5027505470,408.6138698249,8.8964514908,287,0.9713000000,124.3743260437,41.4419234643,199.9931000000,37.5537865913,10.0000000000,1922.0000000000,24.1197141030,0.6470260673
183,638.5251798561,23.6290923266,411.1237159270,8.9549525783,278,0.9722000000,125.8032972488,41.7285179723,199.9755000000,37.5703756527,13.0000000000,1861.0000000000,24.6575619027,0.6438645317
184,640.3940520446,23.6721823737,411.7179270015,8.9454923683,269,0.9731000000,126.1463755326,40.8644020327,200.0376000000,37.5863556699,8.0000000000,1802.0000000000,25.1028850528,0.6429134151
185,633.6564885496,23.5181996110,410.3714900703,8.9750083905,262,0.9738000000,126.0930136653,41.1355030636,199.9802000000,37.6015952401,5.0000000000,1745.0000000000,25.3528353250,0.6476245371
186,634.6929133858,23.4937789834,416.5416959177,9.0958926152,254,0.9746000000,126.8334013726,41.7960371625,199.9556000000,37.6164355912,4.0000000000,1802.0000000000,26.1361505186,0.6562885565
187,628.4817813765,23.3441147200,418.4378780240,9.1396985354,247,0.9753000000,126.3336871338,41.1938255227,199.9945000000,37.6307774604,1.0000000000,1861.0000000000,26.6245646039,0.6657915797
188,628.0082987552,23.3712627951,417.6237262113,9.0439136504,241,0.9759000000,127.0945846911,41.7583706433,200.0422000000,37.6447773623,2.0000000000,1922.0000000000,26.9015090581,0.6649971458
189,634.3106382979,23.4972529367,418.6384227896,9.0658558739,235,0.9765000000,128.2258156421,41.9139304739,200.0625000000,37.6586030635,1.0000000000,1985.0000000000,27.3089595644,0.6599895974
190,646.0964912281,23.7933687851,416.1144088057,8.9427117300,228,0.9772000000,129.3058030208,42.1127032889,200.1087000000,37.6722145192,2.0000000000,1924.0000000000,27.5578499352,0.6440437527
191,651.2037037037,23.9710222243,411.0663134585,8.7517882302,216,0.9784000000,130.6781568488,42.7223303631,200.0535000000,37.6852078128,5.0000000000,1865.0000000000,27.9695199561,0.6312407487
192,657.0000000000,24.0935990955,414.2353713255,8.7463410993,210,0.9790000000,131.1190221789,42.9460879568,200.1263000000,37.6980206792,8.0000000000,1922.0000000000,28.5849563213,0.6304952379
193,654.1372549020,24.0379378543,413.6644002849,8.7358341681,204,0.9796000000,131.8274696317,43.3112749326,200.1613000000,37.7105727877,5.0000000000,1861.0000000000,28.9623010595,0.6323816557
194,660.9900000000,24.1568978381,415.3719296004,8.7996753827,200,0.9800000000,132.8479400394,43.8019918337,200.1579000000,37.7231386350,4.0000000000,1808.0000000000,29.3712308135,0.6284087953
195,655.0512820513,23.9951127755,415.5913888645,8.9042599322,195,0.9805000000,132.8442644091,43.1513543660,200.1090000000,37.7353890783,1.0000000000,1861.0000000000,29.7611175089,0.6344409976
196,654.2010582011,23.9829305072,413.7630405866,8.8893251986,189,0.9811000000,133.2040203406,43.2709746187,200.1285000000,37.7469984207,2.0000000000,1800.0000000000,30.0968325915,0.6324707602
197,654.8924731183,23.9907478988,415.5765385651,8.9071032540,186,0.9814000000,133.6604984898,43.7663381161,200.1433000000,37.7584189086,5.0000000000,1861.0000000000,30.4715502256,0.6345721712
198,643.3846153846,23.7734616833,410.9590704261,8.8434798003,182,0.9818000000,133.2041579037,43.7073648812,200.0839000000,37.7691814910,4.0000000000,1922.0000000000,30.4623130129,0.6387455662
199,627.1485714286,23.5166031537,393.4956317575,8.6091780990,175,0.9825000000,133.4717442857,43.9528918043,200.0222000000,37.7794455435,1.0000000000,1637.0000000000,29.7454738177,0.6274360649
200,629.9540229885,23.6178026089,394.1336463935,8.4943170954,174,0.9826000000,134.4479156798,43.9870248056,200.0084000000,37.7895611314,16.0000000000,1684.0000000000,29.8791946240,0.6256546224
201,622.9058823529,23.4519754625,395.6431435324,8.5387779723,170,0.9830000000,134.1343048836,43.7719463427,199.9682000000,37.7993632867,17.0000000000,1741.0000000000,30.3444439167,0.6351571798
202,632.7515151515,23.6392602190,400.8413183514,8.5986563746,165,0.9835000000,135.5993046532,44.1613268585,200.0269000000,37.8091070311,20.0000000000,1802.0000000000,31.2054543113,0.6334893062
203,635.0377358491,23.7184037273,398.0470230240,8.5132285578,159,0.9841000000,136.8003803569,44.3577145040,200.0312000000,37.8185361970,29.0000000000,1861.0000000000,31.5671822800,0.6268084565
204,636.0129870130,23.7135425563,403.1515133154,8.5837571287,154,0.9846000000,137.2738422553,43.9213759084,200.0756000000,37.8278505659,26.0000000000,1922.0000000000,32.4868747411,0.6338730836
205,634.1733333333,23.6572800644,403.4825852775,8.6317109133,150,0.9850000000,138.0093797719,44.5931674075,200.0346000000,37.8368485570,25.0000000000,1861.0000000000,32.9442151343,0.6362339191
206,645.7006802721,23.8969859072,404.3065014842,8.6391402827,147,0.9853000000,139.3916647338,44.6589816414,200.0997000000,37.8457905818,36.0000000000,1802.0000000000,33.3466382096,0.6261515805
207,638.7464788732,23.7652285925,400.8617378974,8.6000226057,142,0.9858000000,138.9913651658,44.4385434222,200.0449000000,37.8540555281,25.0000000000,1741.0000000000,33.6395697698,0.6275756519
208,638.0575539568,23.7053567316,408.2665191323,8.7243117886,139,0.9861000000,140.0420280520,44.8953109777,200.0400000000,37.8619300194,26.0000000000,1800.0000000000,34.6287141887,0.6398584526
209,629.6268656716,23.5250114186,401.7471855151,8.7293014284,134,0.9866000000,138.4167729380,43.6579262753,200.1230000000,37.8698932297,17.0000000000,1649.0000000000,34.7056708633,0.6380718604
210,634.0746268657,23.6201507184,404.7615407602,8.7271476959,134,0.9866000000,139.0153551552,43.8925479498,200.1826000000,37.8779142314,10.0000000000,1700.0000000000,34.9660714952,0.6383500043
211,632.2755905512,23.6245714077,401.0312430573,8.6113423085,127,0.9873000000,139.4164542121,44.7077934945,200.1773000000,37.8855600090,5.0000000000,1753.0000000000,35.5857684006,0.6342665272
212,625.4720000000,23.4785165598,403.2469134612,8.6157565049,125,0.9875000000,139.7184146003,45.0956997668,200.1248000000,37.8928071593,8.0000000000,1808.0000000000,36.0675004087,0.6447081779
213,613.1951219512,23.2632200012,394.6262955594,8.4863253019,123,0.9877000000,139.5545368396,45.3019613096,200.0827000000,37.8995797643,13.0000000000,1745.0000000000,35.5822547747,0.6435574606
214,614.5500000000,23.2431766306,403.4508613202,8.6200197284,120,0.9880000000,139.7083576708,45.8031422867,200.1489000000,37.9060803097,18.0000000000,1802.0000000000,36.8298562650,0.6564980251
215,605.8135593220,23.0114233102,405.5708876397,8.7342977141,118,0.9882000000,139.8839152339,46.1466468676,200.1343000000,37.9123166230,13.0000000000,1741.0000000000,37.3358264920,0.6694648566
216,606.2068965517,23.0489366123,402.2572842237,8.6575641836,116,0.9884000000,141.2395537138,46.2265973850,200.0503000000,37.9181413137,16.0000000000,1800.0000000000,37.3486512141,0.6635643483
217,598.9082568807,22.9299747380,393.4720894310,8.5512873532,109,0.9891000000,142.7798862033,47.1459496986,199.9686000000,37.9235226314,9.0000000000,1861.0000000000,37.6877909758,0.6569822421
218,608.6981132075,23.1962835287,392.7578391135,8.4041979787,106,0.9894000000,143.3383122214,47.9452301981,199.9510000000,37.9288344417,10.0000000000,1922.0000000000,38.1480136461,0.6452424126
219,605.3428571429,23.1012237042,398.2587297001,8.4661868932,105,0.9895000000,143.8347127115,48.3686874473,199.9589000000,37.9340681084,13.0000000000,1985.0000000000,38.8660723367,0.6579060527
220,605.9417475728,23.0920415883,404.0741502952,8.5263921361,103,0.9897000000,144.6374451037,48.8851297368,199.9850000000,37.9391205120,18.0000000000,2048.0000000000,39.8146090835,0.6668531289
221,607.9898989899,23.0704339412,410.1958511024,8.7031590100,99,0.9901000000,146.0228391782,49.3577254314,199.9951000000,37.9439323941,13.0000000000,1985.0000000000,41.2262342020,0.6746754375
222,618.7789473684,23.2662018817,413.8779168826,8.8012952097,95,0.9905000000,147.6051644122,50.0210621293,200.0128000000,37.9486677011,20.0000000000,1924.0000000000,42.4629783128,0.6688623112
223,623.6067415730,23.4568038990,402.5398470883,8.5665099320,89,0.9911000000,148.3078776191,48.8113607058,200.0199000000,37.9531059237,17.0000000000,1865.0000000000,42.6691384532,0.6455027187
224,614.8941176471,23.2662419652,399.6357760447,8.5776513373,85,0.9915000000,146.5547252288,47.1989993133,200.0808000000,37.9572747074,16.0000000000,1802.0000000000,43.3465859290,0.6499261655
225,627.1234567901,23.5240311352,400.5532403298,8.5873986713,81,0.9919000000,147.2185445751,47.3998393054,200.1005000000,37.9613175051,9.0000000000,1745.0000000000,44.5059155922,0.6387151302
226,641.6842105263,23.8431587734,399.6680270624,8.5549979679,76,0.9924000000,148.0825513686,46.5465728774,200.1845000000,37.9653864179,4.0000000000,1684.0000000000,45.8450668666,0.6228422338
227,634.3513513514,23.6483579067,403.8475907471,8.6664017717,74,0.9926000000,148.3770193324,47.2009799045,200.2085000000,37.9692071553,5.0000000000,1629.0000000000,46.9463288367,0.6366307723
228,638.7605633803,23.7282164875,410.5731296405,8.7024310226,71,0.9929000000,148.6939081909,45.1062816405,200.2382000000,37.9730348422,10.0000000000,1682.0000000000,48.7260659605,0.6427653070
229,657.0000000000,24.1758793072,407.5812977624,8.5162702943,70,0.9930000000,150.1762824737,44.8216734055,200.3030000000,37.9770280575,9.0000000000,1741.0000000000,48.7152827715,0.6203672721
230,660.7714285714,24.2319439017,407.4371878472,8.5781305257,70,0.9930000000,150.7517105858,44.8486727960,200.3294000000,37.9810560543,4.0000000000,1800.0000000000,48.6980583422,0.6166083614
231,667.2608695652,24.2995576172,415.5580027941,8.7631255368,69,0.9931000000,151.4544791182,45.1818709102,200.3475000000,37.9850488014,1.0000000000,1861.0000000000,50.0273046730,0.6227819160
232,662.3235294118,24.1334849628,425.0877570703,8.9385923368,68,0.9932000000,152.4058578653,45.4281781409,200.3629000000,37.9890049487,2.0000000000,1922.0000000000,51.5494624282,0.6418128576
233,647.3636363636,23.8603983314,419.6315713187,8.8343096974,66,0.9934000000,150.8177053241,44.0254990242,200.3747000000,37.9927999729,5.0000000000,1865.0000000000,51.6530757756,0.6482161613
234,652.8923076923,23.9460486313,425.0322747230,8.9151030639,65,0.9935000000,151.3298910053,44.4222954359,200.4252000000,37.9966116964,4.0000000000,1924.0000000000,52.7187653871,0.6509990541
235,647.6031746032,24.0360717738,398.0027334868,8.3588532878,63,0.9937000000,150.9357407331,43.2856122153,200.4431000000,38.0003230223,5.0000000000,1985.0000000000,50.1436311395,0.6145781075
236,654.2258064516,24.1680851373,393.9957597346,8.3743338390,62,0.9938000000,151.5718313224,43.6603132722,200.4603000000,38.0040409634,8.0000000000,1922.0000000000,50.0375115238,0.6022320670
237,651.4000000000,24.1262513533,391.0841000774,8.3261032684,60,0.9940000000,151.4272897394,44.2387003270,200.4887000000,38.0074757268,13.0000000000,1985.0000000000,50.4887402189,0.6003747315
238,645.9322033898,24.0375980505,391.9958433024,8.2538526371,59,0.9941000000,151.6920518709,44.5819349457,200.5078000000,38.0108241760,20.0000000000,2048.0000000000,51.0335119485,0.6068684008
239,610.7543859649,23.4433085491,346.6758575385,7.8208484344,57,0.9943000000,150.4098854776,44.0396243318,200.4679000000,38.0137480025,29.0000000000,1517.0000000000,45.9183390723,0.5676191043
240,609.7543859649,23.3945164319,348.0770372838,7.9025936807,57,0.9943000000,150.9247998183,44.0102391453,200.4622000000,38.0166830142,34.0000000000,1466.0000000000,46.1039298634,0.5708479435
241,609.9824561404,23.3439645924,355.8728578022,8.0648479991,57,0.9943000000,151.4366076639,43.9810625866,200.4635000000,38.0196003189,29.0000000000,1429.0000000000,47.1365115160,0.5834149068
242,607.1785714286,23.2632576842,355.9126652075,8.1240022985,56,0.9944000000,151.4177033360,44.1933682353,200.4273000000,38.0223956286,26.0000000000,1384.0000000000,47.5608304579,0.5861746148
243,592.7735849057,23.0739112420,340.1295336774,7.7696978644,53,0.9947000000,150.0802298784,39.3383548373,200.4106000000,38.0249844535,17.0000000000,1341.0000000000,46.7203845615,0.5737933375
244,595.2452830189,23.1319337558,341.7495996967,7.7562183915,53,0.9947000000,150.5751735519,39.3070524345,200.4237000000,38.0276076550,16.0000000000,1402.0000000000,46.9429177436,0.5741323946
245,579.1960784314,22.8289450595,332.5446170630,7.6180933245,51,0.9949000000,149.3772649981,39.1092654767,200.3684000000,38.0297121463,25.0000000000,1361.0000000000,46.5655604324,0.5741485991
246,567.4166666667,22.5478665185,331.3230946607,7.6818215372,48,0.9952000000,148.5941910210,37.6121764037,200.3028000000,38.0316843042,26.0000000000,1322.0000000000,47.8223694728,0.5839149854
247,561.4444444444,22.3532110735,336.8362315927,7.8599236096,45,0.9955000000,149.2522972309,37.6047271717,200.2995000000,38.0336534088,17.0000000000,1385.0000000000,50.2125807417,0.5999457915
248,551.5000000000,22.0746096317,340.7737519235,8.0132146862,44,0.9956000000,148.6240566501,37.3484821092,200.2921000000,38.0355848720,10.0000000000,1348.0000000000,51.3735760696,0.6179034486
249,552.0000000000,22.0568328770,346.0342862676,8.0929675296,44,0.9956000000,149.0512247273,37.3551027374,200.2943000000,38.0374644116,13.0000000000,1325.0000000000,52.1666314613,0.6268737070
250,554.6976744186,22.0645908405,351.0046401922,8.2372025263,43,0.9957000000,149.3637982121,37.7946834291,200.3012000000,38.0393627551,20.0000000000,1370.0000000000,53.5277058094,0.6327854909
251,562.0476190476,22.1167288673,365.3830965661,8.5380280660,42,0.9958000000,150.5377246578,37.9942487087,200.3378000000,38.0412818040,25.0000000000,1429.0000000000,56.3798358197,0.6500927754
252,564.5128205128,22.0546747472,377.3681377304,8.8376547969,39,0.9961000000,151.3126847947,39.2831785924,200.3467000000,38.0430436406,16.0000000000,1490.0000000000,60.4272631996,0.6684846190
253,568.7948717949,22.1219444288,385.4118795481,8.9114783556,39,0.9961000000,151.7699839118,39.3534860189,200.3634000000,38.0448271071,17.0000000000,1553.0000000000,61.7152927266,0.6775938017
254,565.2105263158,22.0666680270,390.3772910440,8.8471853434,38,0.9962000000,152.7057577045,39.8162940247,200.3614000000,38.0466190397,20.0000000000,1600.0000000000,63.3275589303,0.6906759037
255,562.2941176471,21.9049914138,400.2960323246,9.0810499839,34,0.9966000000,151.2806845272,41.5647894734,200.3488000000,38.0482168427,13.0000000000,1649.0000000000,68.6502031818,0.7118979548
256,569.2727272727,22.0009121370,411.0232075382,9.2321499346,33,0.9967000000,150.8317286936,41.8662715803,200.3581000000,38.0498000026,18.0000000000,1586.0000000000,71.5499565116,0.7220145773
257,571.2666666667,21.8762338520,434.5427430709,9.6279311963,30,0.9970000000,149.6521012359,41.2865841165,200.3651000000,38.0513990655,25.0000000000,1537.0000000000,79.3362875267,0.7606653222
258,579.8571428571,22.0057598136,446.7130522163,9.7777133259,28,0.9972000000,152.0324650156,42.0970997838,200.3723000000,38.0529641157,32.0000000000,1586.0000000000,84.4208316836,0.7703846675
259,599.6666666667,22.3800047640,452.8350202398,9.9399222045,27,0.9973000000,154.2859051063,42.0121424943,200.3896000000,38.0545341424,25.0000000000,1637.0000000000,87.1481402780,0.7551445585
260,548.0000000000,21.3037385900,431.1828691712,9.7031294998,24,0.9976000000,151.2685796842,42.8635028238,200.4000000000,38.0558039171,34.0000000000,1576.0000000000,88.0148346082,0.7868300532
261,553.0000000000,21.4190494507,432.2653506046,9.7069212744,24,0.9976000000,151.7930506187,42.9768098237,200.4120000000,38.0570626473,37.0000000000,1517.0000000000,88.2357952055,0.7816733284
262,559.6666666667,21.5833363271,434.7055197359,9.6863955967,24,0.9976000000,152.3380452226,43.1101076962,200.4280000000,38.0583706344,40.0000000000,1570.0000000000,88.7338926437,0.7767221913
263,573.1666666667,21.8096846410,449.8065942405,9.8744277063,24,0.9976000000,152.9260706019,43.2611914094,200.4604000000,38.0597818953,45.0000000000,1625.0000000000,91.8163865690,0.7847745174
264,574.5833333333,21.7813647921,455.0562160022,10.0077710368,24,0.9976000000,153.5349448202,43.3894186923,200.4638000000,38.0612431934,34.0000000000,1568.0000000000,92.8879611239,0.7919760104
265,571.7826086957,21.6476730144,460.0361948446,10.1568135631,23,0.9977000000,154.6297791307,44.4196054802,200.4739000000,38.0627963404,41.0000000000,1513.0000000000,95.9241776131,0.8045648606
266,617.0000000000,22.4470421291,483.9692138969,10.6362728271,20,0.9980000000,154.4138590806,45.7062222129,200.4827000000,38.0644598323,50.0000000000,1458.0000000000,108.2188061291,0.7843909463
267,632.1578947368,22.7625657490,478.0391156818,10.6781784618,19,0.9981000000,159.4946037683,43.1703645790,200.4716000000,38.0661025280,45.0000000000,1405.0000000000,109.6696945430,0.7562020813
268,626.8421052632,22.7149494148,475.6722957709,10.5296333434,19,0.9981000000,160.3432992038,43.3696592594,200.4615000000,38.0677150493,40.0000000000,1460.0000000000,109.1267088162,0.7588390948
269,625.2105263158,22.6360954177,478.6286967607,10.6215681777,19,0.9981000000,161.1924041585,43.6063899899,200.4584000000,38.0693283487,29.0000000000,1513.0000000000,109.8049537189,0.7655480460
270,625.8947368421,22.6061135179,483.0253229427,10.7171996555,19,0.9981000000,162.0289942732,43.8285367746,200.4597000000,38.0709178699,20.0000000000,1570.0000000000,110.8136089410,0.7717357161
271,612.1111111111,22.2543448272,495.1759383053,10.8099605652,18,0.9982000000,161.2842746780,44.7127044600,200.4613000000,38.0723939058,17.0000000000,1625.0000000000,116.7140879520,0.8089641395
272,626.5555555556,22.4518517528,514.6108802043,11.0666123283,18,0.9982000000,162.1184714078,44.9281725768,200.4873000000,38.0738954599,26.0000000000,1682.0000000000,121.2949476883,0.8213332012
273,657.0000000000,23.0825336156,523.3413013007,11.1443547092,17,0.9983000000,163.4896442193,46.4206304239,200.5070000000,38.0753846719,37.0000000000,1741.0000000000,126.9289096183,0.7965621024
274,652.0000000000,23.0158614528,514.0762131641,11.0575820859,17,0.9983000000,164.3786702965,46.6849840531,200.4985000000,38.0768960162,36.0000000000,1684.0000000000,124.6817956761,0.7884604496
275,614.0000000000,22.3446799106,503.3219645515,10.7105219151,16,0.9984000000,163.5743803823,47.8987173928,200.5127000000,38.0782074771,49.0000000000,1745.0000000000,125.8304911379,0.8197426133
276,619.7500000000,22.4955308563,496.2931971124,10.6630713913,16,0.9984000000,164.4048078302,48.1342629973,200.5219000000,38.0795361610,50.0000000000,1690.0000000000,124.0732992781,0.8007958001
277,657.0000000000,23.5909510580,475.4697326504,10.0233242079,15,0.9985000000,165.4511179546,49.9756384518,200.5210000000,38.0808235783,53.0000000000,1629.0000000000,122.7657570787,0.7236982232
278,598.0000000000,22.5969367932,419.9666653438,9.3476439580,14,0.9986000000,167.0702292402,51.9046112030,200.5356000000,38.0819872918,58.0000000000,1354.0000000000,112.2408125416,0.7022853936
279,586.5384615385,22.1312784157,442.7982029330,9.8359024612,13,0.9987000000,155.9143759812,30.2637930676,200.5571000000,38.0830413099,45.0000000000,1405.0000000000,122.8101250276,0.7549346411
280,576.7692307692,21.9700663104,431.5336075416,9.6997637644,13,0.9987000000,156.6683065545,30.5512468826,200.5444000000,38.0840214197,40.0000000000,1352.0000000000,119.6858883906,0.7481911040
281,543.0000000000,21.2251454976,419.4838097790,9.6173384368,12,0.9988000000,156.4265379005,31.8886114712,200.5502000000,38.0849208869,29.0000000000,1301.0000000000,121.0945452483,0.7725300364
282,533.3333333333,21.2246106774,393.7362343273,9.1021555099,12,0.9988000000,157.1360923473,32.1471136486,200.5386000000,38.0857723522,34.0000000000,1250.0000000000,113.6618604393,0.7382554394
283,483.5454545455,20.2540697306,360.0213033183,8.5625997157,11,0.9989000000,156.8761000703,33.6785217410,200.5459000000,38.0865392762,25.0000000000,1301.0000000000,108.5505072401,0.7445449025
284,481.4545454545,20.1666569020,368.2272923657,8.6464151445,11,0.9989000000,157.5770715465,33.9703959852,200.5436000000,38.0873103449,18.0000000000,1354.0000000000,111.0247060314,0.7648225483
285,503.0000000000,20.6471230231,381.1991605447,8.7576429974,10,0.9990000000,157.8523375226,35.9124723814,200.5286000000,38.0880414562,13.0000000000,1405.0000000000,120.5457589466,0.7578512138
286,498.6000000000,20.4848923449,391.6784906017,8.8864608039,10,0.9990000000,158.5511296726,36.2035541849,200.5242000000,38.0887402483,10.0000000000,1458.0000000000,123.8596140798,0.7855565395
